text,label
Batista double brings home winner in 12th as Expos down Braves 4-3 MONTREAL (CP) - Tony Batista #39;s one-out double to the gap in left scored Endy Chavez from first base with the winning run in the 12th inning as the Montreal Expos completed their 13-game homestand with a 4-3 win Sunday over the Atlanta Braves.,Sport
"Loans to Vietnam South Korea will provide \$21 million in long-term low rate loans to Vietnam to help the Southeast Asian nation build an advanced environmental infrastructure, according to the Ministry of Finance and Economy.",Politics
"Iraqi Group to Decide Journalists' Fate 'Soon' An Islamic militant group that claimed to have kidnapped two French journalists said it would soon decide their fate and an Iraqi negotiator called the chance for their release ""excellent.""",Politics
"Soccer veterans grab gold in finale ATHENS, Greece -- The decisive move in the Olympic women #39;s soccer tournament was soaring toward the head of Abby Wambach when the ball and a thought arrived at her noggin about the same time.",Sport
Anarchists Emerge as the Convention's Wild Card New York police consider self-described anarchists the unknown factor in whether the Republican convention demonstrations remain under control.,Politics
"Thorpe Reigns Supreme in Athens Pool, Phelps Grabs Bronze  ATHENS (Reuters) - Ian Thorpe became Australia's greatest  Olympian and staked a claim to being the best swimmer of his  generation when he won ""the race of the century"" at Athens on  Monday.",Sport
Alta prison bans pedophile from socials with kids that fuel his fantasies (Canadian Press) Canadian Press - WINNIPEG (CP) - A medium-security prison in Alberta has banned a Manitoba pedophile from social functions with the children of other inmates following the man's admission that the events fuel his sexual fantasies.,Politics
"Hawkeyes make sure Flashes don't pan out IOWA CITY, Iowa -- Drew Tate threw two touchdown passes in his first start and No. 19 Iowa turned in a dominating defensive performance to blast Kent State, 39-7, in its season opener yesterday.",Sport
Rox ask Kennedy to derail Dodgers com. Rockies lefty Joe Kennedy will make his second start against the Los Angeles Dodgers this season on Saturday at Coors Field in Game 2 of a three-game set.,Sport
"Top-seeded Federer upset in second round ATHENS, Greece (AP)  Top-seeded Roger Federer was eliminated in the second round of the Olympics Tuesday night, losing 4-6, 7-5, 7-5 to Tomas Berdych of the Czech Republic. Federer, who won Wimbledon the past two years and replaced Andy Roddick atop ...",Sport
Chemical may cause muscle disease Scientists say a defect in a key protein may cause the muscle-wasting disease muscular dystrophy.,Politics
"Kabul bounty hunter trial resumes The trial of three Americans accused of torture and hostage-taking in Afghanistan is due to resume shortly in the capital, Kabul. Last week the US Federal Bureau of Investigation released material which could be used as evidence in the case.",Politics
"Dirrell tattoos Cuban for medal Andre Dirrell already honored his grandfather by getting a tattoo of his face on his back. Pretty soon he #39;ll be able to share an Olympic medal with him, too.",Sport
"Top Cleric Looks to Broker Deal in Najaf NAJAF, Iraq - Iraq's most powerful Shiite cleric returned to the country from Britain on Wednesday and his aides called for a nationwide march to Najaf to end nearly three weeks of fierce fighting between U.S. forces and Shiite militants in this holy city...",Politics
"Kerry Questions Bush's Honesty on Health Care, Iraq (Reuters) Reuters - Democratic candidate John Kerry on\Tuesday sought the upper hand in his battle over character and\leadership with President Bush, by questioning his Republican\rival's honesty on issues from health care to Iraq.",Politics
All-American girl That was then and this is now. That was there and this is here. So which is a bigger moment? Mary Lou Retton's  quot;No-Fault Vault quot; that produced America's first Olympic all-around gold medal in women's gymnastics 20 years ago in Los Angeles? Or Carly Patterson's  quot;Dream Beam quot; here last night that clinched the second?,Sport
German investor confidence surges BERLIN - German investor confidence posted a surprise jump in December as relief over falling oil prices helped to offset concerns about the impact of a surging euro on growth in Europe #39;s biggest economy.,Politics
"Jeter Walks, Runs and Pulls Yanks to Victory Derek Jeter, who suffered a bone bruise on his left elbow when he was plunked by a pitch Monday, not only played Tuesday, but he turned out to be the star.",Sport
"Israeli Forces Seize Control of Parts of North Gaza  GAZA (Reuters) - Israeli forces seized control of parts of  the northern Gaza Strip on Wednesday, a day after soldiers  killed 14 Hamas fighters in the deadliest strike against the  leading Palestinian militant group.",Politics
Harrington ignores pain to move into contention in Germany Padraig Harrington #39;s view that he had  quot;turned the corner quot; on an ailing game charged back into contention in the German Masters on Saturday.,Sport
Shevchenko #39;s goals will be crucial. (Getty Images) AC Milan begin their Serie A campaign at home to newly-promoted Livorno on Saturday evening under the weight of great expectation.,Sport
"Gaza militants seize government building GAZA CITY, Gaza Strip -- Palestinian gunmen seized the governor #39;s office in a southern city on Sunday, demanding aid for families left homeless by an Israeli military operation, witnesses said.",Politics
"El Guerrouj, Holmes complete doubles; Americans yield ATHENS, Greece - Hicham El Guerrouj became the first man in 80 years to win the 1,500 and the 5,000 races at one Olympics, joining Finnish great Paavo Nurmi in the history books on Saturday.",Sport
"Iraqi Police in Control of Najaf Shrine, According to Reports Hundreds of militiamen were arrested today when police entered the Imam Ali Mosque, but rebel Shiite cleric Moktada al-Sadr was not found, Iraqi officials said.",Politics
"Two Wounded in Second Bomb Blast in Nepal Capital KATHMANDU (Reuters) - Two people were wounded after a second bomb exploded in Nepal #39;s capital on Friday, the third day of a blockade of the commercial center called by Maoist rebels. ",Politics
"Roadmap despite the K-roadblock NEW DELHI, SEPTEMBER 6: India and Pakistan today committed themselves to a slow but sustained process to keep the dialogue going, in which New Delhi for the first time accepted the viability of an overland gas pipeline through Pakistan, and Islamabad ",Politics
"UN warns of Sudan refugee exodus Some 30,000 Sudanese refugees might cross into Chad to escape persecution by Arab militia, the UN warns.",Politics
"75,000 Without Power As Storm Slams S.C. MOUNT PLEASANT, S.C. - Tropical Storm Gaston sloshed ashore in South Carolina Sunday, spinning sheets of rain and near hurricane-force wind as it uprooted trees, flooded roads and knocked out power to at least 75,000 homes...",Politics
Former soldier turns himself in to US base in Japan A former US serviceman accused of deserting while serving in South Korea in 1965 turned himself in on Saturday to the US military at a base near Tokyo.,Politics
Reprieve for jailed Indian leader India's Karnataka state government agrees to drop all charges against jailed Hindu nationalist Uma Bharti.,Politics
"NFL Players Association Files Grievance Over Carter Release  WASHINGTON (Sports Network) - The NFL Players Association  Monday filed a grievance with the Dallas Cowboys over the  recent release of quarterback Quincy Carter, claiming the  organization was in violation of the league's collective  bargaining agreement.",Sport
Healy gets Dad #39;s backing David Healy #39;s dad Clifford said that he could not believe it when he saw his son sent off for his celebrations during the 2-2 draw with Wales.,Sport
"Happy return for Youkilis If you don't think Kevin Youkilis is happy to be back in the Red Sox lineup, consider this: He was in his uniform and on the field three hours before last night's game against the Devil Rays.",Sport
"Scores killed in Bangladesh blast A series of bombs have exploded at an opposition rally in Bangladesh #39;s capital, killing at least 14 people and injuring hundreds, witnesses and news reports have said.",Politics
Stocks Are Set to Open Lower NEW YORK - U.S. stocks are seen lower at the open Thursday as traders get a handle on Federal Reserve Chairman Alan Greenspan's testimony Wednesday...,Politics
"Prison Abuse Report Cites Top Commanders WASHINGTON - Inattention to prisoner issues by senior U.S. military leaders in Iraq and at the Pentagon was a key factor in the abuse scandal at Abu Ghraib prison, but there is no evidence they ordered any mistreatment, an independent panel concluded...",Politics
"Russia: Estonia WWII Monument Disgraceful (AP) AP - Russia on Monday called the unveiling of a monument commemorating Estonians who fought in the German army during World War II a ""disgraceful act"" and urged NATO and the European Union to take notice.",Politics
"WHAT TO WEAR It #39;s hard for Serena Williams not to consider herself the US Open #39;s defending champion. That honor is held by Justine Henin-Hardenne, who captured the Open crown last September when the Williams sisters withdrew with injuries.",Sport
"Florida Braces for Monster Storm MELBOURNE, Fla. - Bracing for a monstrous storm, residents and tourists clogged shelters or made last-minute preparations Friday as Hurricane Frances churned toward the Atlantic coast, where the state's second pummeling in three weeks could begin as soon as Saturday...",Politics
"Grief, anger grip Russian hearts BESLAN, Russia - Trains passing a cemetery blew their horns in respect today as Russia began official mourning for the hundreds of victims of what increasingly appeared to have been a well-planned terrorist attack on a southern school.",Politics
"Inside the Imam Ali shrine, as US closes in The pigeons in the Imam Ali shrine on Monday were flying out of the vast courtyard into a sky filled with the smell of blood and the echoes of urban warfare.",Politics
Russo on Football: No. 1 USC shows its flaws The inexperienced receivers had a tough time getting open. The retooled offensive line had some trouble protecting the star quarterback.,Sport
"Three jockeys held in race fixing probe THREE jockeys and a trainer were arrested today in a probe into alleged fixing of horse races. More than 130 officers raided 19 addresses across Suffolk, North Yorkshire and South Yorkshire and arrested 12 people for conspiracy to defraud.",Sport
Mourinho Fumes At Referee Chelsea manager Jose Mourinho fired a broadside at referee Rob Styles for his decision not to award a penalty when Didier Drogba was brought down under a challenge from Ulises de la Cruz.,Sport
"Radcliffe agony  #39;seen by 12.8m #39; Almost 13 million UK viewers tuned in to watch Paula Radcliffe attempt to run the Olympic 10,000 metres on Friday. Radcliffe dropped out of the race with 12 of the 25 laps to go, just five days after quitting the marathon in tears.",Sport
Avian flu claimed its 9th victim in Thailand Our gratitude goes to you for the interest and enthusiasm you have shown in visiting the AsiaNews.it website. AsiaNews is also a monthly magazine (only in Italian).,Politics
"Russia school siege:  #39;26 freed #39; More than two dozen women and children have been released from the school in southern Russia where armed militants were holding more than 300 hostages for a second day, a regional government official said.",Politics
USOC rejects call for Hamm to return gold US Olympic officials Friday rejected as deplorable a suggestion by the International Gymnastics Federation that mens all-around individual champion Paul Hamm ,Sport
Tennis: Johansson stuns Roddick Sweden's Joachim Johansson beats defending champion Andy Roddick in five sets.,Politics
"Sri Lanka government offered elusive majority (Reuters) Reuters - A small Sri Lankan party offered its support to the island's coalition government on Friday, which would give the ruling alliance a working majority in parliament, but it stopped short of joining the government.",Politics
Soccer Loss Turns Ugly Greek and Albanian soccer fans fought across Greece as Athens police fired tear gas to disperse crowds following a loss by European champion Greece in a World Cup qualifier.,Sport
"Olympic Results: Wednesday, August 25 The first of 18 gold medals to be awarded Wednesday, on the 12th day of the summer Olympics in Athens goes to Kate Allen of Austria.",Sport
U.S. Deserter Leaves Army Base for New Life in Japan  TOKYO (Reuters) - A former U.S. army sergeant who deserted  to North Korea nearly four decades ago left a U.S. military  base near Tokyo on Tuesday for a new life with his family in  his Japanese wife's home town.,Politics
"Two Afghan Blasts Kill at Least 15; Taliban Claims 1  KABUL (Reuters) - At least 15 people have been killed in  explosions in an upscale district of the Afghan capital Kabul  and at a school in a southeastern province where nine children  died, officials said Sunday.",Politics
"Russia, Israel Agree on Anti-Terror Union Russia #39;s foreign minister welcomed Israel #39;s offer of help in combating militant groups on Monday, saying Russia needs to be more effective in fighting terror after last week #39;s deadly hostage school standoff.",Politics
"Prospective jurors grilled Prospective jurors in the Kobe Bryant sexual assault case were asked their feelings on racial prejudice, interracial relationships, marital infidelity and justice for the rich and famous ",Sport
"Israeli Strike Kills 3 W.Bank Militants  JENIN, West Bank (Reuters) - An Israeli aircraft fired a  missile at a West Bank car Monday killing a leader of a  militant group linked to Palestinian President Yasser Arafat's  Fatah faction and two comrades, witnesses said.",Politics
"Typhoon Aere Lashes Taiwan #39;s Capital TAIPEI, Taiwan Aug. 24, 2004 - Typhoon Aere lashed northern Taiwan on Tuesday, closing schools, grounding flights to northeast Asia and dumping rain that threatened to cause deadly flash floods and landslides.",Politics
"US softball team enjoys dominant Olympic run When Australia scored a token run in the fifth inning of the gold medal game Monday at the Olympic Softball Stadium, it was the first scored here against the US - in the ninth and final game ",Sport
Malaysia battle 2nd flu outbreak Two people were under hospital observation in northern Malaysia with flu-like symptoms yesterday as the country fought to contain the second case of deadly bird flu in two weeks.,Politics
VOLLER HAPPY TO STEP ASIDE Newly-appointed Roma coach Rudi Voller would be willing to step down if his predecessor Cesare Prandelli decides to return to the Giallorossi club.,Sport
"Singh Wins Playoff to Seize Third Major Title  KOHLER, Wisconsin (Reuters) - Fiji's Vijay Singh held his  composure to win the 86th U.S. PGA Championship in a three-way  playoff on Sunday, clinching the third major title of his  career.",Sport
"NKorea  quot;negative quot; over US offer on nuclear weapons: Australia HONG KONG : North Korea shows no sign of accepting US incentives to give up its nuclear weapons programmes, Australian Foreign Minister Alexander Downer said. ",Politics
"Hurricane Ivan Lashes Caymans, Jamaica A Jamaican man walks in front of a church destroyed by Hurricane Ivan in Lionel Town, outside of Kingston. Relief operations get under way in the wake of Hurricane Ivan, which has brought destruction to Jamaica and the Cayman Islands.",Politics
"701, But No Win Barry Bonds adds another home run to his total a day after hitting No. 700, but San Diego's Jay Payton hit a three-run shot in the seventh to lead the Padres past the Giants, 5-1.",Sport
"My Pick is.... Everyone has their opinion on the weather and everyone has their opinion on the Hopkins-De La Hoya fight as well. Before I give you mine, a few thoughts.",Sport
Hamm of U.S. Wins Men's Gymnastics All-Around Gold  ATHENS (Reuters) - Paul Hamm (U.S.) won the men's  gymnastics individual all-around gold medal at the Olympics on  Wednesday.,Sport
Souness Leaves Rovers Manager Graeme Souness has stunned the football world by turning his back on Blackburn Rovers to become the new manager of Newcastle United.,Sport
Bush and Kerry battle over science The US presidential candidates address major scientific questions put to them by the journal Nature.,Politics
"Cal coach gets extension BERKELEY, Calif. (CP) - Former CFL player and coach Jeff Tedford agreed to a five-year extension Monday with the University of California that will see him remain under contract as the school #39;s head football coach through 2009.",Sport
"FEC Says Corzine Can Give Unlimited Funds (AP) AP - Wealthy members of Congress can give unlimited amounts of their own money to groups for get-out-the-vote drives even though they are barred from raising big checks for their campaigns or others, election officials said Thursday.",Politics
"Top-Seed Spadea Advances at Millennium (AP) AP - Top-seeded Vincent Spadea beat qualifier Hugo Armando 6-3, 1-6, 6-4 Friday night to reach the semifinals of the Millennium International Tennis Championships.",Sport
Holmes runs on despite mixed feelings over future Kelly Holmes has admitted to mixed feelings about her future as it dawns on her that she will never be able to top winning two Olympic gold medals.,Sport
"Skins win one for the Gibber The Washington Redskins made Joe Gibbs homecoming a festive occasion Sunday, combining an offensive bolt of lightning and a thunderous, suffocating ",Sport
"Heavy rains force another helicopter rescue operation in Britain (Canadian Press) Canadian Press - LONDON (AP) - More than 50 people were rescued by a naval helicopter Wednesday after two landslides caused by heavy rain trapped their vehicles on a highway in Scotland, police said.",Politics
Heralded Lady Vols' Freshman Has Surgery (AP) AP - Heralded Tennessee freshman Candace Parker underwent knee surgery and could miss the upcoming women's college basketball season.,Sport
"Sporadic gunfire in Najaf after aide says radical cleric orders fighters to leave Najaf shrine NAJAF, Iraq (AP) Sporadic gunfire echoed through Najaf on Friday after a night of heavy US bombing that saw radical cleric Muqtada al-Sadr order his fighters to hand control of a revered Najaf ...",Politics
Labor determined to reopen children overboard inquiry Labor says there appears to have been pressure from the Prime Minister #39;s office on a public servant and it #39;s reaffirmed its determination to reopen the Senate inquiry into the matter. ,Politics
Michael Jackson in legal setback Michael Jackson's lawyers fail in their attempt to have evidence seized in a raid on his ranch thrown out.,Politics
Latham on the mend Federal Labor leader Mark Latham is up and walking around this morning and his office says there is every indication he will leave hospital in the next 48 hours. ,Politics
Top dog Singh not cowed by Tiger Vijay Singh #39;s ascension to No.1 in the world rankings was a mere formality. Anyone paying attention knew Singh had been playing with more consistent excellence than anyone else over the last two years.,Sport
"Moderate Earthquake Shakes Western Japan A moderate earthquake shook western Japan on Tuesday, two days after over 40 people were injured when two strong quakes hit the region.",Politics
"Iran Ready to Provide Nuke 'Guarantees' (AP) AP - Iran said Saturday it would continue its nuclear program but provide ""guarantees"" not to build atomic weapons, and warned Washington it cannot stabilize neighboring Iraq and Afghanistan without Tehran's help.",Politics
"ROCHELLE RILEY: Whining is worst call at the Olympics You know the line. If you saw  quot;A League of Their Own, quot; the film about the first women #39;s baseball league, you can still hear Tom Hanks saying it.",Sport
Holmes given Olympic honour Double gold medallist Kelly Holmes will carry GB flag at Athens closing ceremony.,Sport
"US standing with Arabs hits a low Despite \$2 billion in yearly aid, 98 percent of Egyptians have unfavorable view of US.",Politics
"Putin Calls on Tbilisi, Tskhinvali for a Compromise Russian President Vladimir Putin expressed hope on August 20, that the Georgian and South Ossetian sides will show political will and follow undertaken commitments over ceasefire. ",Politics
"Blast in Gaza Home of Hamas Man Kills 4 - Medics  GAZA (Reuters) - An explosion tore through the home of a  senior Hamas militant in Gaza on Wednesday, killing at least  four people and wounding him and about a dozen other  Palestinians, medics said.",Politics
Athletics Pound Devil Rays 9-5 (AP) AP - Eric Chavez homered twice and Bobby Crosby went 3-for-5 with a home run to break out of a length slump as the AL West-leading Oakland Athletics beat the Tampa Bay Devil Rays 9-5 Friday night.,Sport
Eagles Extend Coach's Contract Four Years PHILADELPHIA - Andy Reid sold hot dogs to supplement his income as an assistant coach at San Francisco State 20 years ago.    Reid can afford to buy out that hot dog vendor now...,Politics
"Steelers #39; Roethlisberger injures knee PITTSBURGH (Sept. 15, 2004) -- Ben Roethlisberger injured his right knee during a passing drill at the Pittsburgh Steelers #39; practice field.",Sport
"US Soldier Jailed Over Iraq Abuse After Confession BAGHDAD, September 11 (IslamOnline.net  amp; News Agencies) - The first US military intelligence soldier to stand trial over the Abu Ghraib prison abuse scandal received on Saturday, September 11, an eight-month jail term after he pleaded guilty.",Politics
"Upcoming slate offers opportunity This would be a good time for the Pistons to build a winning record as they try to regain their championship form. In the next eight days, they play four teams with losing or .500 records.",Sport
"American Allies Embrace U.S. Military Plan (AP) AP - American allies Japan and Australia embraced a new U.S. plan to restructure its forces abroad, while Russia said it was not concerned by the proposal. But Germany, home to 70,000 U.S. soldiers, said any withdrawal from the former Cold War frontier may hurt its economy.",Politics
"NFL concert will be on delay In order to avoid a repeat of the crotch-grabbing, breast-baring halftime show from Houston, the league is tightly controlling the concert that will be broadcast before Thursday night #39;s season opener.",Sport
"Titans thump offensively-challenged Dolphins Miami, FL (Sports Network) - Lamont Thompson returned one of three Tennessee interceptions for a touchdown and Chris Brown ran for 100 yards in the first half, as the Titans opened the season with a 17-7 victory over the Miami Dolphins at Pro Player ",Sport
"Pope Beatifies Three on Adriatic Coast Pope John Paul has traveled to Italy #39;s Adriatic coast northeast of Rome to beatify two devout Italians and a Spaniard who lived and died in the 20th century, placing them on the road to sainthood in the Roman Catholic Church.",Politics
Olympics: Gold Medal for Athens' Security-With-A-Smile  ATHENS (Reuters) - They worried about security for seven  years and it turned out to be the least of their problems.,Politics
"Fernando positive for the end of the season Fernando Alonso was disappointed to spin out of yesterdays Italian Grand Prix, but remains optimistic for the coming races.",Sport
"Grief turns to anger in dark Beslan The Russian military yesterday extended its offer of a \$10 million reward for information leading to the capture of two separatist leaders who, the Kremlin claims, were behind the Beslan massacre.",Politics
"Cheney Blasts Kerry for Dean Comments (AP) AP - Vice President Dick Cheney turned Sen. John Kerry's own words against him Tuesday while criticizing the Democrat for calling the war in Iraq ""the wrong war in the wrong place at the wrong time.""",Politics
"I Let It Slide, Admits Downcast Mickelson  BLOOMFIELD HILLS, Michigan (Reuters) - Shell-shocked Phil  Mickelson had little explanation for his miserable opening day  Ryder Cup form Friday after he partnered Tiger Woods to two  defeats against Europe.",Sport
"Astros continue winning run The Houston Astros claimed their 11th straight win, thanks to a 9-7 success over the Cincinnati Reds. Mark Lamb and Carlos Beltran both homered while Roy Oswalt won for the 17th time this season as the Astros ",Sport
"First Rose for Texas: Bowl officials happy to have hooked Horns Although Big Ten co-champion Michigan will play in the Rose Bowl, the New Year #39;s Day game will have a Texas twist to it. After losing Pac-10 champion Southern Cal to the national championship Orange Bowl, Rose ",Sport
"Yukos faces oil production halt Yukos, the Russian oil giant, could be forced to halt production because of a new court order, the company says.",Politics
Garda quiz two over African death Police in Ireland question two men arrested in Dublin in connection with the murder of the daughter of Malawi's chief justice.,Politics
"Libya moves to reform economy but keep political structure intact (AFP) AFP - Libya, opening up to the world after decades of isolation, is aiming to dismantle the controlled economy with its waste and corruption but leave untouched the political bodies dominated by Moamer Kadhafi.",Politics
"Ian Thorpe wins bronze in 100 metres freestyle TONY EASTLEY: Ian Thorpe now has the full set of Olympic medals, winning bronze after coming surprisingly close in trying to win the Games treble  that is the 100, 200 and 400 metres freestyle events. In winning bronze in the 100 metres final, Thorpe ...",Sport
Packers Send Marques Anderson to Raiders (AP) AP - Green Bay traded strong safety Marques Anderson to the Oakland Raiders for two 2005 draft picks on Friday.,Sport
"GOP Sharpens Attacks As Convention Opens NEW YORK - Sen. John McCain said Monday it was fair game to criticize Democrat John Kerry's anti-war protests three decades ago, firing an opening salvo as Republicans sought to use their national convention to portray President Bush as a strong wartime leader...",Politics
"Ravens' Running Back Lewis Pleads Not Guilty (Reuters) Reuters - Baltimore Ravens star running\back Jamal Lewis was not in the court room for his arraignment\on Friday, but pleaded not guilty through his lawyers on drug\charges.",Sport
"Alessandro Petacchi Claims 2nd Stage of Tour of Spain Italian cyclist Alessandro Petacchi won the second stage of the Tour of Spain in a mass sprint finish, as Dutchman Max van Heeswijk claimed the leader #39;s yellow jersey.",Sport
"Jimenez wins BMW International Open by two shots Spaniard Miguel Angel Jimenez won his fourth European Tour title of the year with a two-shot victory at the BMW International Open on Sunday, with the European Ryder Cup team to be finalised later in the day.",Sport
Colombian drug baron in US court Gilberto Rodriguez Orejuela who headed Colombia's Cali cartel appears in court in the US state of Florida.,Politics
"Attack Halts Oil Exports From South Iraq Oil exports from southern Iraq have come to a complete halt because of attacks on pipelines and are not likely to resume for at least a week, a senior Iraqi oil official said Monday.",Politics
SHOT PUT Bizarre turn of fortune A shot put competition unique in Olympic history -- ancient or modern -- turned into one of the strangest competitions in the Games history Wednesday evening as the sun was setting on the ancient stadium. ,Sport
"Car Bomb Explodes Near US Convoy in Mosul MOSUL, Iraq, Aug 27 - A car bomb exploded near a US military convoy in the Iraqi city of Mosul on Friday, wounding at least 10 civilians, police and hospital officials said.",Politics
"France Not Immune to Radical Islam Threats (AP) AP - France is seen by many Americans as a reluctant ally, at best, in President Bush's war on terror. But a new hostage crisis has made clear that the Gallic nation, with western Europe's largest Muslim population, is not immune to threats from radical Islam.",Politics
Crying Games again for Paula DEVASTATED Paula Radcliffe was led out of the ancient Panathinaiko Stadium with only tears for souvenirs as her Olympic dream lay in tatters on an Athens roadside.,Sport
"Debate opens on 'honour killings' International delegates meet in Sweden to explore ways of combating so-called ""honour killings"".",Politics
"Noguchi looks back  quot;I really feel its weight, quot; Noguchi said.  quot;Every time I look at it, my eyes well up in tears. I want to show it to all the people who made it possible.",Sport
"Businesslike Crawford, two US teammates, advance in 200 No preening or chest bumping. No backward baseball cap. No high stepping as he approached the finish line. Shawn Crawford was all business Tuesday, speeding to victory in 20.",Sport
"Eagles bring back Levens; place Andrews on IR Philadelphia, PA (Sports Network) - The Philadelphia Eagles made several roster moves on Tuesday, including bringing back Dorsey Levens and placing Shawn Andrews on injured reserve.",Sport
Ryu remain modest and hard-working after Olympic victory Newly crowned men #39;s table tennis champion Ryu Seung Min never expected he became the man who created history at the Olympic Games.,Sport
UN chief urges action over Darfur The United Nations secretary-general has urged the Security Council to take immediate action over a US draft resolution on Sudan #39;s Darfur region.,Politics
"In new rift, Russia accuses US, Britain of coddling Chechens MOSCOW -- Last week's attack on a Russian school has driven new wedges between Russia and the West in the fight against terrorism, as Moscow continues to accuse the United States and European countries of coddling Chechen separatists.",Politics
"Al-Sadr Calls on Militia to End Uprising BAGHDAD, Iraq - Rebel cleric Muqtada al-Sadr wants his followers to end their uprising against U.S. and Iraqi forces while he considers forming a political movement, senior al-Sadr officials said Monday...",Politics
UPDATE 1-Proud Palermo ensure Inter are held again Inter Milan were held to a 1-1 draw at home to promoted Palermo on Saturday after Luca Toni cancelled out Adriano #39;s opener for Inter at the San Siro stadium.,Sport
No rest as Holmes returns for heats Kelly Holmes was due back in the Olympic stadium on Tuesday evening less than 24 hours after becoming the first British woman to win gold in the 800metres for 40 years.,Sport
"Sun pull into first place in East The Connecticut Sun spoiled Sue Bird #39;s return Sunday and pulled into first place in the process. Bird had nine points, seven assists and five rebounds in front of her former hometown ",Sport
"Powell: N. Korea Explosion Wasn't Nuclear SEOUL, South Korea - A large explosion occurred in the northern part of North Korea, sending a plume of smoke more than two miles wide into the air on an important anniversary of the communist regime, a South Korean news agency reported Sunday. Secretary of State Colin Powell said the explosion Thursday was not a nuclear test but that it was not known yet what caused it...",Politics
"Militants May Attack Iraq Universities (AP) AP - A militant group threatened Wednesday to attack Iraqi universities if Iraqi authorities continued to permit women to study alongside men, according to a videotape broadcast on the Arab language Al-Arabiya television station.",Politics
"Problema Violencia A Roma Continua (Pardo Duo) The abandoned Roma v Dynamo Kiev game cannot be awarded to the Ukranians, as the two teams are involved in a group, rather than a knock-out between the two of them.",Sport
"Overlooked U.S. Men's Gymnasts Take Silver (AP) AP - Twenty years later, the boys are back on the medal stand. The American men's gymnastics program, long overlooked and often unappreciated, won Olympic silver Monday, capping a four-year rebuilding project to take home a medal for the first time since the boycotted 1984 Games.",Sport
"Victim fallout is feared from Bryant case EAGLE, Colo. -- The handling of the rape case against Los Angeles Laker star Kobe Bryant has some sexual assault victims and those who work with them worried that it will make women more reluctant to report attacks in the future.",Sport
"Eight men face terror charges Police in the UK charge eight men with terror offences, including conspiracy to murder.",Politics
UN court curbs Milosevic #39;s role in mammoth trial THE HAGUE : The UN war crimes court appointed to British lawyers to act as defence counsel for Slobodan Milosevic thus curbing the role the former Yugoslav president can play in his own trial.,Politics
"Santana Keeps Cruising Twins starter Johan Santana won his eighth straight decision Saturday to lead the AL Central front-runners to a 7-1 triumph, ending the Anaheim Angels' nine-game winning streak.",Sport
"Czechs hungry for Canada The Czech team landed in Toronto via Greenland yesterday and had a midnight practice according to the body clocks, but there was a discernible spring in their step and swagger to their skating stride.",Sport
"For Long Beach Locals, the Season to Reclaim the Sand Local residents of Long Beach, N.Y., are reclaiming their chip of paradise after being thwarted all summer by the crowds.",Politics
"Shot putters return to ancient site of first Games OLYMPIA, GREECE - It was a day when the actors took a back seat to the scenery, when the question of who won and who took part was not as significant as where they competed. ",Sport
"Boxer Bowe to Launch Comeback in Sept. (AP) AP - Former heavyweight champion Riddick Bowe is coming out of retirement after a 17-month prison stint, with a scheduled return to the ring Sept. 25.",Sport
"Al-Sadr Calls on Militia to Stop Fighting BAGHDAD, Iraq Aug. 30, 2004 - Rebel Shiite cleric Muqtada al-Sadr called for his followers across Iraq to end fighting against US and Iraqi forces and is planning to join the political process in the coming days, an al-Sadr aide said Monday.",Politics
"Efforts underway to hold Korean crisis talks: US (AFP) AFP - Diplomatic efforts are underway to hold a preparatory meeting for the six-party talks aimed at ending the nuclear crisis in the Korean peninsula, the US State Department said.",Politics
"Hammer Thrower Asked to Return Gold Medal, Submit DNA Sample Hungarian sports authorities urged hammer thrower Adrian Annus on Friday to give back his Olympic medal after he was stripped of the gold for refusing to take a follow-up drug test.",Sport
"Layton says he and Martin agree they must co-operate in House (Canadian Press) Canadian Press - OTTAWA (CP) - NDP Leader Jack Layton says he and Prime Minister Paul Martin agree they must co-operate to make Parliament work this fall. Layton and Conservative Leader Stephen Harper each met privately Monday with Martin, the same day the Liberals began their annual summer caucus.",Politics
"Sharapova to play at Japan Open Wimbledon champion Maria Sharapova will play in October #39;s Japan Open tennis tournament, organizers said Thursday. The 17-year-old Russian, who beat two-time defending champion Serena Williams to win Wimbledon ",Sport
"Professor devises climate-based model to predict football sackings (AFP) AFP - The life of a football manager in the English Premiership is frantic, pressured and apt to end in sometimes arbitrary dismissal. But now under-fire bosses can predict when they might face the sack -- using the weather.",Politics
"Winfrey, Jury Convict Man of Murder CHICAGO - A jury that included talk show host Oprah Winfrey convicted a man of murder Wednesday after a trial that turned into a media frenzy because of the billionaire in the jury box.    Jurors deliberated for more than two hours before convicting 27-year-old Dion Coleman of first-degree murder in the February 2002 shooting death of 23-year-old Walter Holley...",Politics
"Equatorial Guinea Wants to Quiz Thatcher in S. Africa (Update1) Equatorial Guinea prosecutors have asked South Africa for permission to question Mark Thatcher, who was arrested in Cape Town last week on suspicion of bankrolling a failed plan to overthrow ",Politics
"Largest Protest of Week Expected in NYC NEW YORK - New York braced Sunday for tens of thousands of demonstrators in the largest scheduled protest of the week against the Bush administration, as Republican delegates descended on a heavily fortified convention city.    Marchers planned to chart a circular course through the city to the convention site at Madison Square Garden and then back south again...",Politics
